"SUID","EnrichmentMap::Data Set","EnrichmentMap::Overlap_genes","EnrichmentMap::Overlap_size","EnrichmentMap::similarity_coefficient","interaction","name","selected","shared interaction","shared name"
"3434","Ni2CK_egg_go_ko","WP_102041803.1|KFB66257.1|EXI74690.1|WP_079446987.1|WP_106748256.1|TKT73400.1|WP_042422614.1|OLC74155.1|WP_100378545.1|WP_088344563.1|CCL39299.1|OLL99361.1|PZP66845.1|ODT50015.1|WP_079690089.1|WP_084055521.1|OGW34266.1|OGS92337.1|KXK23501.1|PKO71921.1|KIF33670.1|WP_048674821.1|SPS06403.1|RUT95275.1|KFB68186.1|RUQ37377.1|OHC67264.1|EXI86829.1","28","1.0","Geneset_Overlap","GO:0000015 (Geneset_Overlap_Ni2CK_egg_go_ko) COG0148","false","Geneset_Overlap","GO:0000015 (Geneset_Overlap_Ni2CK_egg_go_ko) COG0148"
"3435","Ni2CK_egg_go_ko","WP_012807184.1|WP_027459158.1|WP_040039379.1|OGA33678.1|OGA54848.1|OQW70483.1|PIX96075.1|PKO46473.1|EXI84398.1|WP_046849784.1|WP_136383560.1|OQW94285.1|OYU75542.1|KFB77167.1|WP_066884054.1|OJW48649.1|WP_074708295.1","17","0.8400000000000001","Geneset_Overlap","COG3808 (Geneset_Overlap_Ni2CK_egg_go_ko) 2VI3K","false","Geneset_Overlap","COG3808 (Geneset_Overlap_Ni2CK_egg_go_ko) 2VI3K"
"3436","Ni2CK_egg_go_ko","WP_000813006.1|WP_091935138.1|WP_106747153.1|GCL66026.1|WP_028500682.1|WP_031408364.1|WP_079418842.1|PKO83985.1|WP_011500960.1|WP_015279261.1|WP_086067986.1|WP_114695583.1|CDH47300.1|WP_067661542.1|EIL97467.1|OFX78209.1|WP_079685062.1|OJU29200.1|PZN56990.1|PZR27705.1|WP_004303349.1|KFB77939.1|WP_062352354.1|WP_066882616.1|WP_087281662.1|WP_087660431.1|PKO34329.1|WP_110524736.1","28","0.6333333333333333","Geneset_Overlap","K00024 (Geneset_Overlap_Ni2CK_egg_go_ko) GO:0005975","false","Geneset_Overlap","K00024 (Geneset_Overlap_Ni2CK_egg_go_ko) GO:0005975"
"3437","Ni2CK_egg_go_ko","AGW92175.1|EXI82919.1|WP_102040584.1|KFB78215.1|OGB53242.1|WP_026259429.1|WP_078121737.1|ODU69919.1|WP_100265336.1|RTL26355.1|EEQ94142.1|WP_011285986.1|WP_050417645.1|WP_079434406.1|OZB45857.1|WP_102245658.1|WP_117610156.1|WP_130459456.1","18","0.9736842105263157","Geneset_Overlap","COG0069 (Geneset_Overlap_Ni2CK_egg_go_ko) 1MU7B","false","Geneset_Overlap","COG0069 (Geneset_Overlap_Ni2CK_egg_go_ko) 1MU7B"
"3438","Ni2CK_egg_go_ko","WP_011287385.1|WP_026687144.1|WP_130433995.1|OIO78136.1|SMB26786.1|TEX48162.1|EXI67290.1|WP_016445177.1|WP_124446715.1|RTL46997.1|WP_108420862.1|WP_079500942.1|WP_066879354.1|KFB77558.1|BBG72102.1|WP_113039516.1|WP_094267692.1|WP_068805178.1|WP_072427658.1|WP_027458181.1|WP_069037425.1|WP_126768911.1|RYF73834.1|WP_133591291.1|WP_107729813.1|WP_133602686.1|OHC63200.1|WP_004356433.1|EXI90485.1|WP_038212960.1|WP_117608985.1|WP_121428293.1|WP_008327298.1|WP_100118974.1|CDW92237.1|RTL28235.1|WP_056321934.1","37","0.8294346978557505","Geneset_Overlap","GO:0016208 (Geneset_Overlap_Ni2CK_egg_go_ko) 2VIP3","false","Geneset_Overlap","GO:0016208 (Geneset_Overlap_Ni2CK_egg_go_ko) 2VIP3"
"3439","Ni2CK_egg_go_ko","WP_016445177.1|WP_026687144.1|WP_068805178.1|WP_069037425.1|WP_126768911.1|WP_130433995.1|WP_008327298.1|WP_079500942.1|SMB26786.1|WP_108420862.1|BBG72102.1|OHC63200.1|WP_100118974.1|RYF73834.1|WP_133602686.1|WP_038212960.1|OYU98291.1|WP_107729813.1|WP_124446715.1|RTL46997.1|CDW92237.1|WP_056321934.1|OIO78136.1|WP_072427658.1|WP_113039516.1|WP_004356433.1|WP_011287385.1|EXI67290.1|EXI90485.1|WP_027458181.1|KFB77558.1|WP_066879354.1|WP_094267692.1|WP_117608985.1|WP_121428293.1|RTL28235.1|WP_133591291.1|TEX48162.1","38","0.7467532467532467","Geneset_Overlap","COG0365 (Geneset_Overlap_Ni2CK_egg_go_ko) 2VIP3","false","Geneset_Overlap","COG0365 (Geneset_Overlap_Ni2CK_egg_go_ko) 2VIP3"
"3440","Ni2CK_egg_go_ko","AGW92175.1|EXI82919.1|WP_102040584.1|KFB78215.1|OGB53242.1|PHY03308.1|WP_078121737.1|ODU69919.1|EEQ94142.1|WP_011285986.1|WP_050417645.1|WP_079434406.1|OZB45857.1|WP_102245658.1|WP_117610156.1|WP_130459456.1","16","0.7962962962962963","Geneset_Overlap","COG0070 (Geneset_Overlap_Ni2CK_egg_go_ko) GO:0006537","false","Geneset_Overlap","COG0070 (Geneset_Overlap_Ni2CK_egg_go_ko) GO:0006537"
"3441","Ni2CK_egg_go_ko","WP_016445177.1|WP_026687144.1|WP_056881558.1|WP_062353611.1|WP_068805178.1|WP_069037425.1|WP_126768911.1|WP_130433995.1|WP_008327298.1|WP_011785686.1|WP_079500942.1|SMB26786.1|WP_106750131.1|WP_108420862.1|BBG72102.1|WP_012831206.1|KER84787.1|OHC63200.1|WP_100118974.1|RYF73834.1|WP_133602686.1|CDH44918.1|KGA11706.1|WP_038212960.1|WP_107729813.1|WP_121352471.1|WP_124446715.1|RTL46997.1|CDW92237.1|WP_051313492.1|WP_056321934.1|OYX42542.1|WP_108176231.1|WP_108887811.1|OIO78136.1|WP_072427658.1|PYQ36883.1|WP_113039516.1|WP_082590223.1|WP_108515188.1|WP_004356433.1|WP_011287385.1|EXI67290.1|EXI90485.1|WP_027458181.1|KFB77558.1|WP_066879354.1|WP_094267692.1|WP_117608985.1|WP_121428293.1|RTL28235.1|WP_133591291.1|TEX48162.1","53","0.8441558441558441","Geneset_Overlap","COG0365 (Geneset_Overlap_Ni2CK_egg_go_ko) GO:0019427","false","Geneset_Overlap","COG0365 (Geneset_Overlap_Ni2CK_egg_go_ko) GO:0019427"
"3442","Ni2CK_egg_go_ko","WP_056876738.1|OJY14595.1|WP_114401430.1|RZI70655.1|KPK19984.1|OIP08438.1|WP_128198914.1|WP_007866641.1|TAK91950.1|EXI78438.1|WP_004361350.1|WP_011239598.1|WP_011288588.1|WP_012204342.1|WP_015435441.1|EXI68690.1|EXI79150.1|WP_028995009.1|KFB68261.1|KFB77946.1|OFZ97010.1|OHC70316.1|WP_090702123.1|PKO90014.1|WP_117609045.1|WP_121241506.1|WP_121457279.1|RTL37413.1|TAH41053.1|TEX44640.1","30","0.8409090909090908","Geneset_Overlap","2VIJF (Geneset_Overlap_Ni2CK_egg_go_ko) GO:0004108","false","Geneset_Overlap","2VIJF (Geneset_Overlap_Ni2CK_egg_go_ko) GO:0004108"
"3443","Ni2CK_egg_go_ko","WP_000813006.1|WP_091935138.1|WP_106747153.1|GCL66026.1|WP_028500682.1|WP_031408364.1|WP_079418842.1|PKO83985.1|WP_011500960.1|WP_015279261.1|WP_086067986.1|WP_114695583.1|CDH47300.1|WP_067661542.1|EIL97467.1|OJU29200.1|WP_004303349.1|KFB77939.1|WP_062352354.1|WP_066882616.1|WP_087281662.1|WP_087660431.1|PKO34329.1|WP_110524736.1","24","0.6142857142857143","Geneset_Overlap","1MV57 (Geneset_Overlap_Ni2CK_egg_go_ko) GO:0005975","false","Geneset_Overlap","1MV57 (Geneset_Overlap_Ni2CK_egg_go_ko) GO:0005975"
"3444","Ni2CK_egg_go_ko","WP_056876738.1|OJY14595.1|WP_114401430.1|RZI70655.1|WP_042084243.1|KPK19984.1|OIP08438.1|PJI38023.1|WP_128198914.1|WP_133314182.1|WP_013215864.1|WP_055037836.1|WP_075187930.1|WP_007866641.1|WP_011158456.1|WP_068082899.1|TAK91950.1|EXI78438.1|WP_004651294.1|WP_108176835.1|WP_004361350.1|WP_011239598.1|WP_011288588.1|WP_012204342.1|WP_015435441.1|EXI68690.1|EXI79150.1|WP_028995009.1|KFB68261.1|KFB77946.1|OFZ97010.1|OHC70316.1|WP_090702123.1|PKO90014.1|WP_117609045.1|WP_121241506.1|WP_121457279.1|RTL37413.1|TAH41053.1|TEX44640.1","40","0.9545454545454546","Geneset_Overlap","1MUKX (Geneset_Overlap_Ni2CK_egg_go_ko) COG0372","false","Geneset_Overlap","1MUKX (Geneset_Overlap_Ni2CK_egg_go_ko) COG0372"
"3445","Ni2CK_egg_go_ko","AGW92175.1|EXI82919.1|WP_102040584.1|KFB78215.1|OGB53242.1|PHY03308.1|WP_026259429.1|WP_078121737.1|ODU69919.1|WP_100265336.1|EEQ94142.1|WP_011285986.1|WP_050417645.1|WP_079434406.1|OZB45857.1|WP_102245658.1|WP_117610156.1|WP_130459456.1","18","0.9736842105263157","Geneset_Overlap","COG0067 (Geneset_Overlap_Ni2CK_egg_go_ko) GO:0016638","false","Geneset_Overlap","COG0067 (Geneset_Overlap_Ni2CK_egg_go_ko) GO:0016638"
"3446","Ni2CK_egg_go_ko","WP_056876738.1|OJY14595.1|WP_114401430.1|RZI70655.1|WP_042084243.1|KPK19984.1|OIP08438.1|PJI38023.1|WP_128198914.1|WP_133314182.1|WP_013215864.1|WP_020891317.1|WP_055037836.1|WP_075187930.1|WP_007866641.1|WP_011158456.1|WP_068082899.1|WP_084269874.1|TAK91950.1|EXI78438.1|PZR33558.1|WP_004651294.1|OGP09261.1|WP_108176835.1|WP_004361350.1|WP_011239598.1|WP_011288588.1|WP_012204342.1|WP_015435441.1|EXI68690.1|EXI79150.1|WP_028995009.1|KFB68261.1|KFB77946.1|OFZ97010.1|OHC70316.1|WP_090702123.1|PKO90014.1|WP_117609045.1|WP_121241506.1|WP_121457279.1|RTL37413.1|TAH41053.1|TEX44640.1","44","1.0","Geneset_Overlap","K01647 (Geneset_Overlap_Ni2CK_egg_go_ko) COG0372","false","Geneset_Overlap","K01647 (Geneset_Overlap_Ni2CK_egg_go_ko) COG0372"
"3447","Ni2CK_egg_go_ko","SCX09618.1|WP_011289321.1|WP_055422581.1|WP_058718401.1|WP_116533100.1|WP_066739413.1|OJW54111.1|TAK62445.1|WP_008452502.1|RUQ29426.1|PKO70472.1|WP_048670083.1|WP_116959715.1|OIP82009.1|WP_015765413.1|WP_056668985.1|WP_020159118.1|KFB67736.1|WP_054622132.1|WP_088813028.1|WP_110256738.1|RTL28629.1","22","0.49195624195624194","Geneset_Overlap","GO:0004332 (Geneset_Overlap_Ni2CK_egg_go_ko) GO:0005975","false","Geneset_Overlap","GO:0004332 (Geneset_Overlap_Ni2CK_egg_go_ko) GO:0005975"
"3448","Ni2CK_egg_go_ko","WP_015437464.1|WP_041547671.1|TCW38113.1|WP_035678795.1|WP_117607631.1|RDE50182.1|WP_132249930.1|WP_007680863.1|KFB70734.1|OYY58949.1|WP_004721665.1|WP_126463609.1|WP_002931890.1|WP_011236835.1|WP_050417438.1|WP_066882891.1|OYU48789.1","17","0.9722222222222222","Geneset_Overlap","K01687 (Geneset_Overlap_Ni2CK_egg_go_ko) COG0129","false","Geneset_Overlap","K01687 (Geneset_Overlap_Ni2CK_egg_go_ko) COG0129"
"3449","Ni2CK_egg_go_ko","WP_108887811.1|WP_011287385.1|WP_026687144.1|WP_130433995.1|OIO78136.1|SMB26786.1|WP_108176231.1|WP_082590223.1|WP_011785686.1|WP_056881558.1|TEX48162.1|WP_108515188.1|CDH44918.1|EXI67290.1|WP_016445177.1|KGA11706.1|WP_124446715.1|RTL46997.1|WP_108420862.1|WP_062353611.1|WP_121352471.1|WP_079500942.1|WP_066879354.1|KFB77558.1|BBG72102.1|WP_113039516.1|OYX42542.1|WP_094267692.1|WP_068805178.1|WP_072427658.1|WP_027458181.1|WP_069037425.1|PYQ36883.1|WP_126768911.1|RYF73834.1|KER84787.1|WP_012831206.1|WP_133591291.1|WP_107729813.1|WP_133602686.1|OHC63200.1|WP_106750131.1|WP_004356433.1|EXI90485.1|WP_038212960.1|WP_117608985.1|WP_121428293.1|WP_008327298.1|WP_100118974.1|CDW92237.1|RTL28235.1|WP_051313492.1|WP_056321934.1","53","1.0","Geneset_Overlap","GO:0016208 (Geneset_Overlap_Ni2CK_egg_go_ko) GO:0019427","false","Geneset_Overlap","GO:0016208 (Geneset_Overlap_Ni2CK_egg_go_ko) GO:0019427"
"3450","Ni2CK_egg_go_ko","WP_056876738.1|OJY14595.1|WP_114401430.1|RZI70655.1|KPK19984.1|OIP08438.1|WP_128198914.1|WP_007866641.1|TAK91950.1|EXI78438.1|WP_004361350.1|WP_011239598.1|WP_011288588.1|WP_012204342.1|WP_015435441.1|EXI68690.1|EXI79150.1|WP_028995009.1|KFB68261.1|KFB77946.1|OFZ97010.1|OHC70316.1|WP_090702123.1|PKO90014.1|WP_117609045.1|WP_121241506.1|WP_121457279.1|RTL37413.1|TAH41053.1|TEX44640.1","30","0.875","Geneset_Overlap","2VIJF (Geneset_Overlap_Ni2CK_egg_go_ko) 1MUKX","false","Geneset_Overlap","2VIJF (Geneset_Overlap_Ni2CK_egg_go_ko) 1MUKX"
"3451","Ni2CK_egg_go_ko","WP_016445177.1|WP_026687144.1|WP_056881558.1|WP_062353611.1|WP_068805178.1|WP_069037425.1|WP_126768911.1|WP_130433995.1|WP_008327298.1|WP_011785686.1|EXI65852.1|WP_079500942.1|SMB26786.1|WP_106750131.1|WP_108420862.1|BBG72102.1|WP_012831206.1|KER84787.1|OHC63200.1|WP_100118974.1|RYF73834.1|WP_133602686.1|CDH44918.1|WP_038212960.1|WP_107729813.1|WP_124446715.1|RTL46997.1|CDW92237.1|WP_056321934.1|OYX42542.1|WP_108176231.1|WP_108887811.1|OIO78136.1|WP_072427658.1|WP_113039516.1|WP_004356433.1|WP_011287385.1|EXI67290.1|EXI90485.1|WP_027458181.1|KFB77558.1|WP_066879354.1|WP_094267692.1|WP_117608985.1|WP_121428293.1|RTL28235.1|WP_133591291.1|TEX48162.1","48","0.7644444444444445","Geneset_Overlap","1MUF5 (Geneset_Overlap_Ni2CK_egg_go_ko) K01895","false","Geneset_Overlap","1MUF5 (Geneset_Overlap_Ni2CK_egg_go_ko) K01895"
"3452","Ni2CK_egg_go_ko","WP_000813006.1|WP_091935138.1|WP_106747153.1|GCL66026.1|WP_028500682.1|WP_031408364.1|WP_079418842.1|PKO83985.1|WP_011500960.1|WP_015279261.1|WP_086067986.1|WP_114695583.1|CDH47300.1|WP_067661542.1|EIL97467.1|OFX78209.1|WP_079685062.1|OJU29200.1|PZN56990.1|PZR27705.1|WP_004303349.1|KFB77939.1|WP_062352354.1|WP_066882616.1|WP_087281662.1|WP_087660431.1|PKO34329.1|WP_110524736.1","28","0.6333333333333333","Geneset_Overlap","COG0039 (Geneset_Overlap_Ni2CK_egg_go_ko) GO:0005975","false","Geneset_Overlap","COG0039 (Geneset_Overlap_Ni2CK_egg_go_ko) GO:0005975"
"3453","Ni2CK_egg_go_ko","ABB07102.1|RTL38248.1|WP_119014034.1|WP_015768580.1|WP_028453473.1|PKO33941.1|WP_079434405.1|WP_121458005.1","8","0.27937915742793795","Geneset_Overlap","GO:0016639 (Geneset_Overlap_Ni2CK_egg_go_ko) GO:0006537","false","Geneset_Overlap","GO:0016639 (Geneset_Overlap_Ni2CK_egg_go_ko) GO:0006537"
"3454","Ni2CK_egg_go_ko","WP_108887811.1|WP_011287385.1|WP_026687144.1|WP_130433995.1|OIO78136.1|SMB26786.1|WP_108176231.1|WP_082590223.1|WP_011785686.1|WP_056881558.1|TEX48162.1|WP_108515188.1|CDH44918.1|EXI67290.1|WP_016445177.1|KGA11706.1|WP_124446715.1|RTL46997.1|WP_108420862.1|WP_062353611.1|WP_121352471.1|WP_079500942.1|WP_066879354.1|KFB77558.1|BBG72102.1|WP_113039516.1|OYX42542.1|WP_094267692.1|WP_068805178.1|WP_072427658.1|WP_027458181.1|WP_069037425.1|PYQ36883.1|WP_126768911.1|RYF73834.1|KER84787.1|WP_012831206.1|WP_133591291.1|WP_107729813.1|WP_133602686.1|OHC63200.1|WP_106750131.1|WP_004356433.1|EXI90485.1|WP_038212960.1|WP_117608985.1|WP_121428293.1|WP_008327298.1|WP_100118974.1|CDW92237.1|RTL28235.1|WP_051313492.1|WP_056321934.1","53","0.8441558441558441","Geneset_Overlap","GO:0016208 (Geneset_Overlap_Ni2CK_egg_go_ko) COG0365","false","Geneset_Overlap","GO:0016208 (Geneset_Overlap_Ni2CK_egg_go_ko) COG0365"
"3455","Ni2CK_egg_go_ko","WP_011289321.1|WP_116533100.1|WP_008452502.1|WP_015765413.1|WP_054622132.1|OJW54111.1|RUQ29426.1|WP_020159118.1|KFB67736.1|WP_048670083.1|WP_056668985.1|WP_066739413.1|OIP82009.1|WP_116959715.1|WP_088813028.1|TAK62445.1|WP_055422581.1|WP_058718401.1|WP_110256738.1|SCX09618.1|PKO70472.1|RTL28629.1","22","1.0","Geneset_Overlap","COG0191 (Geneset_Overlap_Ni2CK_egg_go_ko) K01624","false","Geneset_Overlap","COG0191 (Geneset_Overlap_Ni2CK_egg_go_ko) K01624"
"3456","Ni2CK_egg_go_ko","WP_108887811.1|WP_011287385.1|WP_026687144.1|WP_130433995.1|OIO78136.1|SMB26786.1|WP_108176231.1|WP_082590223.1|WP_011785686.1|WP_056881558.1|TEX48162.1|WP_108515188.1|CDH44918.1|EXI67290.1|WP_016445177.1|KGA11706.1|WP_124446715.1|RTL46997.1|WP_108420862.1|WP_062353611.1|WP_121352471.1|WP_079500942.1|WP_066879354.1|KFB77558.1|BBG72102.1|WP_113039516.1|OYX42542.1|WP_094267692.1|WP_068805178.1|WP_072427658.1|WP_027458181.1|WP_069037425.1|PYQ36883.1|WP_126768911.1|RYF73834.1|KER84787.1|WP_012831206.1|WP_133591291.1|WP_107729813.1|WP_133602686.1|OHC63200.1|WP_106750131.1|WP_004356433.1|EXI90485.1|WP_038212960.1|WP_117608985.1|WP_121428293.1|WP_008327298.1|WP_100118974.1|CDW92237.1|RTL28235.1|WP_051313492.1|WP_056321934.1","53","1.0","Geneset_Overlap","GO:0016208 (Geneset_Overlap_Ni2CK_egg_go_ko) GO:0003987","false","Geneset_Overlap","GO:0016208 (Geneset_Overlap_Ni2CK_egg_go_ko) GO:0003987"
"3457","Ni2CK_egg_go_ko","WP_102245658.1|WP_100265336.1|WP_130459456.1|WP_078121737.1|WP_026259429.1|WP_079434406.1|WP_011285986.1|EXI82919.1|OZB45857.1|KFB78215.1|AGW92175.1|ODU69919.1|WP_117610156.1|WP_050417645.1|EEQ94142.1|WP_102040584.1","16","0.9210526315789473","Geneset_Overlap","GO:0016638 (Geneset_Overlap_Ni2CK_egg_go_ko) K00265","false","Geneset_Overlap","GO:0016638 (Geneset_Overlap_Ni2CK_egg_go_ko) K00265"
"3458","Ni2CK_egg_go_ko","WP_056876738.1|OJY14595.1|WP_114401430.1|RZI70655.1|WP_042084243.1|KPK19984.1|OIP08438.1|PJI38023.1|WP_128198914.1|WP_133314182.1|WP_013215864.1|WP_055037836.1|WP_075187930.1|WP_007866641.1|WP_011158456.1|WP_068082899.1|TAK91950.1|EXI78438.1|WP_004651294.1|WP_108176835.1|WP_004361350.1|WP_011239598.1|WP_011288588.1|WP_012204342.1|WP_015435441.1|EXI68690.1|EXI79150.1|WP_028995009.1|KFB68261.1|KFB77946.1|OFZ97010.1|OHC70316.1|WP_090702123.1|PKO90014.1|WP_117609045.1|WP_121241506.1|WP_121457279.1|RTL37413.1|TAH41053.1|TEX44640.1","40","0.8773584905660378","Geneset_Overlap","1MUKX (Geneset_Overlap_Ni2CK_egg_go_ko) GO:0046912","false","Geneset_Overlap","1MUKX (Geneset_Overlap_Ni2CK_egg_go_ko) GO:0046912"
"3459","Ni2CK_egg_go_ko","WP_102245658.1|WP_100265336.1|WP_130459456.1|WP_078121737.1|WP_026259429.1|WP_079434406.1|WP_011285986.1|EXI82919.1|OZB45857.1|PHY03308.1|KFB78215.1|AGW92175.1|OGB53242.1|ODU69919.1|WP_117610156.1|WP_050417645.1|EEQ94142.1|RTL26355.1|WP_102040584.1","19","1.0","Geneset_Overlap","GO:0016638 (Geneset_Overlap_Ni2CK_egg_go_ko) GO:0015930","false","Geneset_Overlap","GO:0016638 (Geneset_Overlap_Ni2CK_egg_go_ko) GO:0015930"
"3460","Ni2CK_egg_go_ko","WP_102041803.1|KFB66257.1|EXI74690.1|WP_079446987.1|WP_106748256.1|TKT73400.1|WP_042422614.1|OLC74155.1|WP_100378545.1|WP_088344563.1|CCL39299.1|OLL99361.1|PZP66845.1|ODT50015.1|WP_079690089.1|WP_084055521.1|OGW34266.1|OGS92337.1|KXK23501.1|PKO71921.1|KIF33670.1|WP_048674821.1|SPS06403.1|RUT95275.1|KFB68186.1|RUQ37377.1|OHC67264.1|EXI86829.1","28","0.6428571428571428","Geneset_Overlap","GO:0006096 (Geneset_Overlap_Ni2CK_egg_go_ko) COG0148","false","Geneset_Overlap","GO:0006096 (Geneset_Overlap_Ni2CK_egg_go_ko) COG0148"
"3461","Ni2CK_egg_go_ko","SCX09618.1|WP_011289321.1|WP_055422581.1|WP_058718401.1|WP_116533100.1|WP_066739413.1|TAK62445.1|WP_008452502.1|RUQ29426.1|PKO70472.1|WP_048670083.1|WP_116959715.1|WP_015765413.1|WP_056668985.1|WP_020159118.1|KFB67736.1|WP_054622132.1|WP_088813028.1|WP_110256738.1|RTL28629.1","20","0.6020408163265306","Geneset_Overlap","GO:0006096 (Geneset_Overlap_Ni2CK_egg_go_ko) 1MURX","false","Geneset_Overlap","GO:0006096 (Geneset_Overlap_Ni2CK_egg_go_ko) 1MURX"
