"SUID","EnrichmentMap::Data Set","EnrichmentMap::Overlap_genes","EnrichmentMap::Overlap_size","EnrichmentMap::similarity_coefficient","interaction","name","selected","shared interaction","shared name"
"3493","Ni2CK_egg_go_ko","WP_102245658.1|WP_100265336.1|WP_130459456.1|WP_078121737.1|WP_026259429.1|WP_079434406.1|WP_011285986.1|EXI82919.1|OZB45857.1|PHY03308.1|KFB78215.1|AGW92175.1|OGB53242.1|ODU69919.1|WP_117610156.1|WP_050417645.1|EEQ94142.1|RTL26355.1|WP_102040584.1","19","0.8518518518518519","Geneset_Overlap","GO:0016638 (Geneset_Overlap_Ni2CK_egg_go_ko) GO:0006537","false","Geneset_Overlap","GO:0016638 (Geneset_Overlap_Ni2CK_egg_go_ko) GO:0006537"
"3494","Ni2CK_egg_go_ko","WP_054965449.1|BBG74083.1|RUQ40370.1|ODS71062.1|WP_121428012.1|WP_012585584.1|OJY87033.1|OGV72118.1|WP_012203041.1|WP_132542637.1|WP_087648738.1|RTL04036.1|WP_028994809.1|WP_056197883.1|WP_004301710.1|WP_070987526.1|ODS95854.1|WP_092997584.1|WP_110258092.1|WP_011397794.1|WP_043820335.1|WP_020564490.1|WP_124220621.1|KFB69440.1|WP_137098945.1|TAL86698.1|WP_055423062.1|WP_010463004.1|WP_027457213.1|RTL46920.1|WP_090018893.1","31","0.984375","Geneset_Overlap","GO:0009325 (Geneset_Overlap_Ni2CK_egg_go_ko) GO:0042126","false","Geneset_Overlap","GO:0009325 (Geneset_Overlap_Ni2CK_egg_go_ko) GO:0042126"
"3495","Ni2CK_egg_go_ko","WP_054965449.1|BBG74083.1|RUQ40370.1|ODS71062.1|WP_121428012.1|WP_012585584.1|OJY87033.1|OGV72118.1|WP_012203041.1|WP_132542637.1|WP_087648738.1|RTL04036.1|WP_028994809.1|WP_056197883.1|WP_004301710.1|WP_070987526.1|ODS95854.1|WP_092997584.1|WP_110258092.1|WP_011397794.1|WP_043820335.1|WP_020564490.1|WP_124220621.1|KFB69440.1|WP_137098945.1|TAL86698.1|WP_055423062.1|WP_010463004.1|WP_027457213.1|RTL46920.1|WP_090018893.1","31","0.7767857142857143","Geneset_Overlap","GO:0008940 (Geneset_Overlap_Ni2CK_egg_go_ko) GO:0042126","false","Geneset_Overlap","GO:0008940 (Geneset_Overlap_Ni2CK_egg_go_ko) GO:0042126"
"3496","Ni2CK_egg_go_ko","TAK80989.1|RYF80491.1|WP_042822737.1|OJX17264.1|WP_004259356.1|TEX48147.1|WP_027458166.1|WP_004266007.1|WP_112993160.1|WP_076092920.1|WP_124219361.1|WP_108893374.1|WP_079436675.1|OYU49894.1|OHC72288.1|WP_066879382.1|WP_105998743.1|WP_015436736.1|SBT06690.1|WP_024516532.1|GCL61065.1|CDH47611.1|WP_088382570.1|WP_062590256.1|WP_129635243.1|RTK98005.1|WP_034994456.1|WP_008121844.1|EXI90689.1|KFB74895.1|WP_069037386.1|WP_014237572.1|WP_117608680.1|WP_137098281.1|PZQ52337.1|PKO83537.1|PKP68941.1|WP_079436674.1|RPJ44264.1|PKO37690.1|WP_048670196.1","41","0.9880952380952381","Geneset_Overlap","GO:0018454 (Geneset_Overlap_Ni2CK_egg_go_ko) 1MUEV","false","Geneset_Overlap","GO:0018454 (Geneset_Overlap_Ni2CK_egg_go_ko) 1MUEV"
"3497","Ni2CK_egg_go_ko","OYY58949.1","1","0.03354399611084103","Geneset_Overlap","K01687 (Geneset_Overlap_Ni2CK_egg_go_ko) GO:0005975","false","Geneset_Overlap","K01687 (Geneset_Overlap_Ni2CK_egg_go_ko) GO:0005975"
"3498","Ni2CK_egg_go_ko","WP_011287385.1|WP_026687144.1|WP_130433995.1|OIO78136.1|SMB26786.1|TEX48162.1|EXI67290.1|WP_016445177.1|WP_124446715.1|RTL46997.1|WP_108420862.1|WP_079500942.1|WP_066879354.1|KFB77558.1|BBG72102.1|WP_113039516.1|WP_094267692.1|WP_068805178.1|WP_072427658.1|WP_027458181.1|WP_069037425.1|WP_126768911.1|RYF73834.1|WP_133591291.1|WP_107729813.1|WP_133602686.1|OHC63200.1|WP_004356433.1|EXI90485.1|WP_038212960.1|WP_117608985.1|WP_121428293.1|WP_008327298.1|WP_100118974.1|CDW92237.1|RTL28235.1|WP_056321934.1","37","0.8294346978557505","Geneset_Overlap","GO:0019427 (Geneset_Overlap_Ni2CK_egg_go_ko) 2VIP3","false","Geneset_Overlap","GO:0019427 (Geneset_Overlap_Ni2CK_egg_go_ko) 2VIP3"
"3499","Ni2CK_egg_go_ko","WP_014237572.1|WP_015436736.1|EXI90689.1|WP_027458166.1|KFB74895.1|SBT06690.1|WP_088382570.1|WP_117608680.1|RPJ44264.1|RYF80491.1|TEX48147.1|CDH47611.1|WP_079436674.1|WP_124219361.1|GCL61065.1|PKO83537.1|WP_112993160.1|TAK80989.1|WP_004259356.1|WP_004266007.1|WP_066879382.1|WP_069037386.1|OHC72288.1|OJX17264.1|WP_076092920.1|WP_079436675.1|PKO37690.1","27","0.8214285714285714","Geneset_Overlap","2VH8R (Geneset_Overlap_Ni2CK_egg_go_ko) GO:0018454","false","Geneset_Overlap","2VH8R (Geneset_Overlap_Ni2CK_egg_go_ko) GO:0018454"
"3500","Ni2CK_egg_go_ko","ODS71062.1|OGV72118.1|RTL04036.1|WP_055423062.1|WP_124220621.1|WP_054965449.1|OJY87033.1|WP_090018893.1|WP_010463004.1|WP_012585584.1|WP_027457213.1|WP_028994809.1|WP_043820335.1|WP_056197883.1|ODS95854.1|RTL46920.1","16","0.6868686868686869","Geneset_Overlap","K00370 (Geneset_Overlap_Ni2CK_egg_go_ko) GO:0042126","false","Geneset_Overlap","K00370 (Geneset_Overlap_Ni2CK_egg_go_ko) GO:0042126"
"3501","Ni2CK_egg_go_ko","EXI73434.1|SBT06169.1|WP_029611354.1|KFB75670.1|EXI85937.1|KFB67156.1|SBT08608.1|RKZ36367.1|GAS94658.1|EXI81048.1|KFB69642.1|WP_136734941.1|KFB68016.1|WP_017871813.1","14","0.5029205607476636","Geneset_Overlap","GO:0004553 (Geneset_Overlap_Ni2CK_egg_go_ko) GO:0005975","false","Geneset_Overlap","GO:0004553 (Geneset_Overlap_Ni2CK_egg_go_ko) GO:0005975"
"3502","Ni2CK_egg_go_ko","WP_126463609.1|OYY58949.1|WP_002931890.1|TCW38113.1|WP_004721665.1|WP_035678795.1|WP_015437464.1|WP_050417438.1|WP_117607631.1|OYU48789.1|WP_007680863.1|WP_132249930.1|WP_041547671.1|KFB70734.1|RDE50182.1|WP_011236835.1|WP_066882891.1","17","0.9722222222222222","Geneset_Overlap","GO:0004160 (Geneset_Overlap_Ni2CK_egg_go_ko) COG0129","false","Geneset_Overlap","GO:0004160 (Geneset_Overlap_Ni2CK_egg_go_ko) COG0129"
"3503","Ni2CK_egg_go_ko","RTL37413.1|TAK91950.1|OHC70316.1|TAH41053.1|WP_011288588.1|WP_007866641.1|WP_011158456.1|WP_075187930.1|WP_004361350.1|TEX44640.1|WP_090702123.1|WP_004651294.1|EXI68690.1|WP_108176835.1|WP_084269874.1|WP_121457279.1|WP_011239598.1|PKO90014.1|WP_020891317.1|WP_013215864.1|PJI38023.1|WP_133314182.1|WP_121241506.1|WP_128198914.1|WP_056876738.1|EXI79150.1|OIP08438.1|OGP09261.1|OJY14595.1|WP_012204342.1|OFZ97010.1|RZI70655.1|WP_042084243.1|EXI78438.1|WP_015435441.1|WP_055037836.1|KFB68261.1|KFB77946.1|KPK19984.1|WP_068082899.1|WP_114401430.1|PZR33558.1|WP_028995009.1|WP_117609045.1","44","1.0","Geneset_Overlap","GO:0004108 (Geneset_Overlap_Ni2CK_egg_go_ko) COG0372","false","Geneset_Overlap","GO:0004108 (Geneset_Overlap_Ni2CK_egg_go_ko) COG0372"
"3504","Ni2CK_egg_go_ko","WP_011289321.1|WP_116533100.1|WP_008452502.1|WP_015765413.1|WP_054622132.1|RUQ29426.1|WP_020159118.1|KFB67736.1|WP_048670083.1|WP_056668985.1|WP_066739413.1|WP_116959715.1|WP_088813028.1|TAK62445.1|WP_055422581.1|WP_058718401.1|WP_110256738.1|SCX09618.1|PKO70472.1|RTL28629.1","20","0.5952380952380952","Geneset_Overlap","1MURX (Geneset_Overlap_Ni2CK_egg_go_ko) GO:0005975","false","Geneset_Overlap","1MURX (Geneset_Overlap_Ni2CK_egg_go_ko) GO:0005975"
"3505","Ni2CK_egg_go_ko","WP_056876738.1|OJY14595.1|WP_114401430.1|RZI70655.1|WP_042084243.1|KPK19984.1|OIP08438.1|PJI38023.1|WP_128198914.1|WP_133314182.1|WP_013215864.1|WP_020891317.1|WP_055037836.1|WP_075187930.1|WP_007866641.1|WP_011158456.1|WP_068082899.1|WP_084269874.1|TAK91950.1|EXI78438.1|PZR33558.1|WP_004651294.1|OGP09261.1|WP_108176835.1|WP_004361350.1|WP_011239598.1|WP_011288588.1|WP_012204342.1|WP_015435441.1|EXI68690.1|EXI79150.1|WP_028995009.1|KFB68261.1|KFB77946.1|OFZ97010.1|OHC70316.1|WP_090702123.1|PKO90014.1|WP_117609045.1|WP_121241506.1|WP_121457279.1|RTL37413.1|TAH41053.1|TEX44640.1","44","0.9150943396226415","Geneset_Overlap","K01647 (Geneset_Overlap_Ni2CK_egg_go_ko) GO:0046912","false","Geneset_Overlap","K01647 (Geneset_Overlap_Ni2CK_egg_go_ko) GO:0046912"
"3506","Ni2CK_egg_go_ko","WP_102245658.1|WP_130459456.1|WP_078121737.1|WP_079434406.1|WP_011285986.1|EXI82919.1|OZB45857.1|PHY03308.1|KFB78215.1|AGW92175.1|OGB53242.1|ODU69919.1|WP_117610156.1|WP_050417645.1|EEQ94142.1|WP_102040584.1","16","0.9210526315789473","Geneset_Overlap","GO:0016638 (Geneset_Overlap_Ni2CK_egg_go_ko) COG0070","false","Geneset_Overlap","GO:0016638 (Geneset_Overlap_Ni2CK_egg_go_ko) COG0070"
"3507","Ni2CK_egg_go_ko","WP_054965449.1|ODS71062.1|WP_012585584.1|OJY87033.1|OGV72118.1|RTL04036.1|WP_028994809.1|WP_056197883.1|ODS95854.1|WP_043820335.1|WP_124220621.1|WP_055423062.1|WP_010463004.1|WP_027457213.1|RTL46920.1|WP_090018893.1","16","0.5823754789272031","Geneset_Overlap","GO:0008940 (Geneset_Overlap_Ni2CK_egg_go_ko) K00370","false","Geneset_Overlap","GO:0008940 (Geneset_Overlap_Ni2CK_egg_go_ko) K00370"
"3508","Ni2CK_egg_go_ko","WP_054965449.1|ODS71062.1|WP_012585584.1|OJY87033.1|OGV72118.1|RTL04036.1|WP_028994809.1|WP_056197883.1|ODS95854.1|WP_043820335.1|WP_124220621.1|WP_055423062.1|WP_010463004.1|WP_027457213.1|RTL46920.1|WP_090018893.1","16","0.6797385620915033","Geneset_Overlap","GO:0009325 (Geneset_Overlap_Ni2CK_egg_go_ko) K00370","false","Geneset_Overlap","GO:0009325 (Geneset_Overlap_Ni2CK_egg_go_ko) K00370"
"3509","Ni2CK_egg_go_ko","AGW92175.1|EXI82919.1|WP_102040584.1|KFB78215.1|OGB53242.1|WP_026259429.1|WP_078121737.1|ODU69919.1|WP_100265336.1|EEQ94142.1|WP_011285986.1|WP_050417645.1|WP_079434406.1|OZB45857.1|WP_102245658.1|WP_117610156.1|WP_130459456.1","17","0.9195906432748537","Geneset_Overlap","1MU7B (Geneset_Overlap_Ni2CK_egg_go_ko) COG0067","false","Geneset_Overlap","1MU7B (Geneset_Overlap_Ni2CK_egg_go_ko) COG0067"
"3510","Ni2CK_egg_go_ko","WP_015437464.1|TCW38113.1|WP_035678795.1|WP_117607631.1|RDE50182.1|WP_132249930.1|WP_007680863.1|KFB70734.1|OYY58949.1|WP_004721665.1|WP_126463609.1|WP_002931890.1|WP_011236835.1|WP_050417438.1|WP_066882891.1|OYU48789.1","16","0.9444444444444444","Geneset_Overlap","1MUTQ (Geneset_Overlap_Ni2CK_egg_go_ko) COG0129","false","Geneset_Overlap","1MUTQ (Geneset_Overlap_Ni2CK_egg_go_ko) COG0129"
"3511","Ni2CK_egg_go_ko","WP_004252965.1|WP_012206517.1|WP_019919114.1|WP_026685518.1|WP_053419840.1|SBT09970.1|WP_011766315.1|WP_131111132.1|WP_132570931.1|WP_008062595.1|WP_028248820.1|WP_047195791.1|SBT05161.1|PKO62809.1|WP_128196787.1|WP_013966642.1|ACV34416.1|WP_004303499.1|EXI89540.1|EXI89542.1|EXI92924.1|KFB66372.1|KFB66374.1|KFB75399.1|WP_066883411.1|WP_079434031.1|WP_110524092.1|WP_117609169.1","28","0.8105872622001654","Geneset_Overlap","2VM27 (Geneset_Overlap_Ni2CK_egg_go_ko) K03286","false","Geneset_Overlap","2VM27 (Geneset_Overlap_Ni2CK_egg_go_ko) K03286"
"3512","Ni2CK_egg_go_ko","WP_102245658.1|WP_100265336.1|WP_130459456.1|WP_078121737.1|WP_026259429.1|WP_079434406.1|WP_011285986.1|EXI82919.1|OZB45857.1|PHY03308.1|KFB78215.1|AGW92175.1|OGB53242.1|ODU69919.1|WP_117610156.1|WP_050417645.1|EEQ94142.1|RTL26355.1|WP_102040584.1","19","0.8518518518518519","Geneset_Overlap","GO:0006537 (Geneset_Overlap_Ni2CK_egg_go_ko) GO:0015930","false","Geneset_Overlap","GO:0006537 (Geneset_Overlap_Ni2CK_egg_go_ko) GO:0015930"
"3513","Ni2CK_egg_go_ko","ODS71062.1|OGV72118.1|RTL04036.1|WP_055423062.1|WP_124220621.1|WP_054965449.1|OJY87033.1|WP_090018893.1|WP_010463004.1|WP_012585584.1|WP_027457213.1|WP_028994809.1|WP_043820335.1|WP_056197883.1|ODS95854.1|RTL46920.1","16","0.7205882352941176","Geneset_Overlap","1MW9S (Geneset_Overlap_Ni2CK_egg_go_ko) GO:0042126","false","Geneset_Overlap","1MW9S (Geneset_Overlap_Ni2CK_egg_go_ko) GO:0042126"
"3514","Ni2CK_egg_go_ko","RTL37413.1|TAK91950.1|OHC70316.1|TAH41053.1|WP_011288588.1|WP_007866641.1|WP_011158456.1|WP_075187930.1|WP_004361350.1|TEX44640.1|WP_090702123.1|WP_004651294.1|EXI68690.1|WP_108176835.1|WP_084269874.1|WP_121457279.1|WP_011239598.1|PKO90014.1|WP_020891317.1|WP_013215864.1|PJI38023.1|WP_133314182.1|WP_121241506.1|WP_128198914.1|WP_056876738.1|EXI79150.1|OIP08438.1|OGP09261.1|OJY14595.1|WP_012204342.1|OFZ97010.1|RZI70655.1|WP_042084243.1|EXI78438.1|WP_015435441.1|WP_055037836.1|KFB68261.1|KFB77946.1|KPK19984.1|WP_068082899.1|WP_114401430.1|PZR33558.1|WP_028995009.1|WP_117609045.1","44","0.9150943396226415","Geneset_Overlap","GO:0046912 (Geneset_Overlap_Ni2CK_egg_go_ko) COG0372","false","Geneset_Overlap","GO:0046912 (Geneset_Overlap_Ni2CK_egg_go_ko) COG0372"
"3515","Ni2CK_egg_go_ko","WP_054965449.1|ODS71062.1|WP_012585584.1|OJY87033.1|OGV72118.1|RTL04036.1|WP_028994809.1|WP_056197883.1|ODS95854.1|WP_043820335.1|WP_124220621.1|WP_055423062.1|WP_010463004.1|WP_027457213.1|RTL46920.1|WP_090018893.1","16","0.7130124777183601","Geneset_Overlap","GO:0009325 (Geneset_Overlap_Ni2CK_egg_go_ko) COG5013","false","Geneset_Overlap","GO:0009325 (Geneset_Overlap_Ni2CK_egg_go_ko) COG5013"
"3516","Ni2CK_egg_go_ko","WP_102041803.1|KFB66257.1|EXI74690.1|WP_079446987.1|WP_106748256.1|TKT73400.1|WP_042422614.1|OLC74155.1|WP_100378545.1|WP_088344563.1|CCL39299.1|OLL99361.1|PZP66845.1|ODT50015.1|WP_079690089.1|WP_084055521.1|OGW34266.1|OGS92337.1|KXK23501.1|PKO71921.1|KIF33670.1|WP_048674821.1|SPS06403.1|RUT95275.1|KFB68186.1|RUQ37377.1|OHC67264.1|EXI86829.1","28","1.0","Geneset_Overlap","GO:0000015 (Geneset_Overlap_Ni2CK_egg_go_ko) GO:0004634","false","Geneset_Overlap","GO:0000015 (Geneset_Overlap_Ni2CK_egg_go_ko) GO:0004634"
"3517","Ni2CK_egg_go_ko","AGW92175.1|EXI82919.1|WP_102040584.1|KFB78215.1|OGB53242.1|PHY03308.1|WP_026259429.1|WP_078121737.1|ODU69919.1|WP_100265336.1|RTL26355.1|EEQ94142.1|WP_011285986.1|WP_050417645.1|WP_079434406.1|OZB45857.1|WP_102245658.1|WP_117610156.1|WP_130459456.1","19","1.0","Geneset_Overlap","COG0069 (Geneset_Overlap_Ni2CK_egg_go_ko) GO:0016638","false","Geneset_Overlap","COG0069 (Geneset_Overlap_Ni2CK_egg_go_ko) GO:0016638"
"3518","Ni2CK_egg_go_ko","WP_108887811.1|WP_011287385.1|WP_026687144.1|WP_130433995.1|OIO78136.1|SMB26786.1|WP_108176231.1|WP_011785686.1|WP_056881558.1|TEX48162.1|CDH44918.1|EXI67290.1|WP_016445177.1|WP_124446715.1|RTL46997.1|WP_108420862.1|WP_062353611.1|WP_079500942.1|WP_066879354.1|KFB77558.1|BBG72102.1|WP_113039516.1|OYX42542.1|WP_094267692.1|WP_068805178.1|WP_072427658.1|WP_027458181.1|WP_069037425.1|WP_126768911.1|RYF73834.1|KER84787.1|WP_012831206.1|WP_133591291.1|WP_107729813.1|WP_133602686.1|OHC63200.1|WP_106750131.1|WP_004356433.1|EXI90485.1|WP_038212960.1|WP_117608985.1|WP_121428293.1|WP_008327298.1|WP_100118974.1|CDW92237.1|RTL28235.1|WP_056321934.1","47","0.7567295597484277","Geneset_Overlap","GO:0016208 (Geneset_Overlap_Ni2CK_egg_go_ko) 1MUF5","false","Geneset_Overlap","GO:0016208 (Geneset_Overlap_Ni2CK_egg_go_ko) 1MUF5"
"3519","Ni2CK_egg_go_ko","ODS71062.1|OGV72118.1|RTL04036.1|WP_055423062.1|WP_124220621.1|WP_054965449.1|OJY87033.1|WP_090018893.1|WP_010463004.1|WP_012585584.1|WP_027457213.1|WP_028994809.1|WP_043820335.1|WP_056197883.1|ODS95854.1|RTL46920.1","16","0.7205882352941176","Geneset_Overlap","COG5013 (Geneset_Overlap_Ni2CK_egg_go_ko) GO:0042126","false","Geneset_Overlap","COG5013 (Geneset_Overlap_Ni2CK_egg_go_ko) GO:0042126"
"3520","Ni2CK_egg_go_ko","ODS71062.1|OGV72118.1|RTL04036.1|WP_055423062.1|WP_124220621.1|WP_054965449.1|OJY87033.1|WP_090018893.1|WP_010463004.1|WP_012585584.1|WP_027457213.1|WP_028994809.1|WP_043820335.1|WP_056197883.1|ODS95854.1|RTL46920.1","16","0.891640866873065","Geneset_Overlap","1MW9S (Geneset_Overlap_Ni2CK_egg_go_ko) K00370","false","Geneset_Overlap","1MW9S (Geneset_Overlap_Ni2CK_egg_go_ko) K00370"
"3521","Ni2CK_egg_go_ko","WP_042422614.1|OGS92337.1|OHC67264.1|WP_102041803.1|KIF33670.1|WP_079690089.1|WP_100378545.1|PKO71921.1|WP_106748256.1|PZP66845.1|TKT73400.1|WP_084055521.1|WP_088344563.1|SPS06403.1|CCL39299.1|KFB68186.1|WP_048674821.1|OGW34266.1|RUQ37377.1|ODT50015.1|OLL99361.1|WP_079446987.1|KXK23501.1|OLC74155.1|EXI74690.1|EXI86829.1|KFB66257.1","27","0.9821428571428572","Geneset_Overlap","K01689 (Geneset_Overlap_Ni2CK_egg_go_ko) COG0148","false","Geneset_Overlap","K01689 (Geneset_Overlap_Ni2CK_egg_go_ko) COG0148"
"3522","Ni2CK_egg_go_ko","WP_042422614.1|OGS92337.1|OHC67264.1|WP_102041803.1|KIF33670.1|WP_079690089.1|WP_100378545.1|PKO71921.1|WP_106748256.1|PZP66845.1|TKT73400.1|WP_084055521.1|WP_088344563.1|SPS06403.1|CCL39299.1|KFB68186.1|WP_048674821.1|OGW34266.1|RUQ37377.1|ODT50015.1|OLL99361.1|WP_079446987.1|KXK23501.1|OLC74155.1|EXI74690.1|EXI86829.1|KFB66257.1","27","0.6377551020408163","Geneset_Overlap","K01689 (Geneset_Overlap_Ni2CK_egg_go_ko) GO:0006096","false","Geneset_Overlap","K01689 (Geneset_Overlap_Ni2CK_egg_go_ko) GO:0006096"
"3523","Ni2CK_egg_go_ko","WP_074708295.1|GBD23787.1|WP_108174417.1|OQW94285.1|WP_062357469.1|KFB77167.1|WP_012807184.1|OGA54848.1|WP_046849784.1|OQW70483.1|OGA33678.1|PKO46473.1|WP_082034659.1|WP_092933185.1|WP_027459158.1|EXI84398.1|RLS34308.1|PIX96075.1|OJW48649.1|ODT53893.1|WP_106748051.1|WP_066884054.1|WP_040039379.1|WP_136383560.1","24","0.9615384615384616","Geneset_Overlap","GO:0009678 (Geneset_Overlap_Ni2CK_egg_go_ko) K15987","false","Geneset_Overlap","GO:0009678 (Geneset_Overlap_Ni2CK_egg_go_ko) K15987"
"3524","Ni2CK_egg_go_ko","WP_011289321.1|WP_116533100.1|WP_008452502.1|WP_015765413.1|WP_054622132.1|RUQ29426.1|WP_020159118.1|KFB67736.1|WP_048670083.1|WP_056668985.1|WP_066739413.1|WP_116959715.1|WP_088813028.1|TAK62445.1|WP_055422581.1|WP_058718401.1|WP_110256738.1|SCX09618.1|PKO70472.1|RTL28629.1","20","0.9545454545454546","Geneset_Overlap","COG0191 (Geneset_Overlap_Ni2CK_egg_go_ko) 1MURX","false","Geneset_Overlap","COG0191 (Geneset_Overlap_Ni2CK_egg_go_ko) 1MURX"
"3525","Ni2CK_egg_go_ko","WP_054965449.1|ODS71062.1|WP_012585584.1|OJY87033.1|OGV72118.1|RTL04036.1|WP_028994809.1|WP_056197883.1|ODS95854.1|WP_043820335.1|WP_124220621.1|WP_055423062.1|WP_010463004.1|WP_027457213.1|RTL46920.1|WP_090018893.1","16","0.7130124777183601","Geneset_Overlap","GO:0009325 (Geneset_Overlap_Ni2CK_egg_go_ko) 1MW9S","false","Geneset_Overlap","GO:0009325 (Geneset_Overlap_Ni2CK_egg_go_ko) 1MW9S"
"3526","Ni2CK_egg_go_ko","SCX09618.1|WP_011289321.1|WP_055422581.1|WP_058718401.1|WP_116533100.1|WP_066739413.1|OJW54111.1|TAK62445.1|WP_008452502.1|RUQ29426.1|PKO70472.1|WP_048670083.1|WP_116959715.1|OIP82009.1|WP_015765413.1|WP_056668985.1|WP_020159118.1|KFB67736.1|WP_054622132.1|WP_088813028.1|WP_110256738.1|RTL28629.1","22","0.6122448979591837","Geneset_Overlap","GO:0006096 (Geneset_Overlap_Ni2CK_egg_go_ko) K01624","false","Geneset_Overlap","GO:0006096 (Geneset_Overlap_Ni2CK_egg_go_ko) K01624"
